branch_id,branch_name,tipo_operacao,etapa_campanha,numeros_da_sorte
8652,Coeducar Prime,Integração,Não atingiu requisito mínimo,0
26765,Colegio Americano Batista,Integração,Atingiu requisito mínimo + isaac Score,4
23724,Colegio Ana Tereza - CAT,Integração,Atingiu requisito mínimo + isaac Score,3
24355,Colegio Aprimorar,Integração,Atingiu requisito mínimo,1
105441,Colegio Barão do Rio Branco,Integração,Atingiu requisito mínimo + isaac Score,2
106690,Colegio CEVIP (Vicente Pelicioni) - Unidade 2,Integração,Atingiu requisito mínimo,2
105094,Colegio CEVIP (Vicente Pelicioni) - Unidade 3,Integração,Atingiu requisito mínimo + isaac Score,2
10150,Colegio Celebridades - Aracaju,Integração,Não atingiu requisito mínimo,0
1565,Colegio Fenix - Pouso Alegre Fund 2 e EM,Integração,Atingiu requisito mínimo,2
6388,Colegio Fenix - Pouso Alegre Infantil e Fund 1,Integração,Atingiu requisito mínimo,2
109715,Colegio Medianeira Associacao de Literatura e Beneficencia,Integração,Atingiu requisito mínimo + isaac Score,2
110382,Colegio Saber Viver,Integração,Atingiu requisito mínimo,2
109717,Colegio Sagrado Coracao de Jesus Associacao de Literatura e Beneficencia,Integração,Atingiu requisito mínimo + isaac Score,2
105089,Colegio Sion,Integração,Atingiu requisito mínimo + isaac Score,3
109719,Colegio Teresa Verzeri Associacao de Literatura e Beneficencia,Integração,Não atingiu requisito mínimo,0
11078,Colegio Teresiano - Rio de Janeiro,Integração,Atingiu requisito mínimo + isaac Score,4
105297,Colegio TicTac,Integração,Atingiu requisito mínimo + isaac Score,3
105190,Colegio nova veneza,Integração,Atingiu requisito mínimo + isaac Score,2
109907,Colégio Diocesano de Propriá,Integração,Não atingiu requisito mínimo,0
9195,Colégio  INA - João Pessoa,Integração,Atingiu requisito mínimo + isaac Score,2
9492,Colégio Agnus Dei II,Integração,Atingiu requisito mínimo + isaac Score,4
111311,Colégio Agnus Dei III,Integração,Atingiu requisito mínimo + isaac Score,4
411,Colégio Akalanto,Integração,Atingiu requisito mínimo + isaac Score,3
109009,Colégio Alfa - Arapiraca/AL,Integração,Atingiu requisito mínimo + isaac Score,2
105275,Colégio Alfa Belém,Integração,Atingiu requisito mínimo,2
25196,Colégio Alpha - Janga/Paulista,Integração,Não atingiu requisito mínimo,0
5341,Colégio Alsiste,Integração,Não atingiu requisito mínimo,0
108993,Colégio Amplia,Integração,Atingiu requisito mínimo,1
24029,Colégio Ana Tereza - ANA,Integração,Atingiu requisito mínimo + isaac Score,3
104737,Colégio Anchieta DF (SAMAMBAIA),Integração,Não atingiu requisito mínimo,0
104736,Colégio Anchieta DF (Taguatinga),Integração,Não atingiu requisito mínimo,0
1062,Colégio Anglo Líder (Tamarineira),Integração,Atingiu requisito mínimo + isaac Score,3
153,Colégio Anglo News,Integração,Não atingiu requisito mínimo,0
112728,Colégio Anita Gonçalves,Integração,Não atingiu requisito mínimo,0
26271,Colégio Arco-Íris - Embu-Guaçu,Integração,Não atingiu requisito mínimo,0
107075,Colégio Asa,Integração,Atingiu requisito mínimo,1
28221,Colégio Atenas negócio,Integração,Não atingiu requisito mínimo,0
12090,Colégio Ateneu - Estrada do Fio,Integração,Atingiu requisito mínimo + isaac Score,2
12132,Colégio Ateneu do Ceará - Sapiens,Integração,Atingiu requisito mínimo + isaac Score,3
28711,Colégio Atitude Sorocaba,Integração,Atingiu requisito mínimo,3
1549,Colégio Ativo,Integração,Atingiu requisito mínimo + isaac Score,2
111451,Colégio Atuação Bilíngue,Integração,Atingiu requisito mínimo + isaac Score,3
27913,Colégio Avance (T2),Integração,Atingiu requisito mínimo + isaac Score,3
110821,Colégio Basic Taubaté,Integração,Atingiu requisito mínimo + isaac Score,2
104492,Colégio Basílios,Integração,Atingiu requisito mínimo,1
104599,Colégio Batista,Integração,Atingiu requisito mínimo + isaac Score,2
9450,Colégio Batista Vida Nova - Parnamirim,Integração,Atingiu requisito mínimo + isaac Score,2
2481,Colégio Batista de Santarém,Integração,Atingiu requisito mínimo,1
105355,Colégio Betel Brasileiro,Integração,Atingiu requisito mínimo,2
111512,Colégio Boas Novas,Integração,Atingiu requisito mínimo + isaac Score,3
109638,Colégio Bom Jesus dos Perdões,Integração,Não atingiu requisito mínimo,0
182,Colégio CCT - Camilo Toscano,Integração,Não atingiu requisito mínimo,0
27982,Colégio CEA - Augusto Franco negócio,Integração,Atingiu requisito mínimo,2
105060,Colégio CEA - Bugio,Integração,Atingiu requisito mínimo + isaac Score,2
104561,Colégio CEA - Orlando Dantas LTDA,Integração,Atingiu requisito mínimo + isaac Score,2
18925,Colégio CEMAC MG,Integração,Atingiu requisito mínimo + isaac Score,4
8280,Colégio CEME,Integração,Não atingiu requisito mínimo,0
106691,Colégio CEVIP (Vicente Pelicioni),Integração,Atingiu requisito mínimo + isaac Score,3
111450,Colégio COC Itapetininga,Integração,Atingiu requisito mínimo + isaac Score,4
27215,Colégio COESI,Integração,Atingiu requisito mínimo + isaac Score,3
21,Colégio CPI - Ilhotas,Integração,Atingiu requisito mínimo,3
105556,Colégio CPI - Área Leão,Integração,Atingiu requisito mínimo,3
105555,Colégio CPI Capital - Pires de Castro,Integração,Atingiu requisito mínimo + isaac Score,4
105554,Colégio CPI Integral - Lizando Nogueira,Integração,Atingiu requisito mínimo,3
12730,Colégio CPM,Integração,Atingiu requisito mínimo + isaac Score,4
107808,Colégio Cantareira,Integração,Atingiu requisito mínimo + isaac Score,2
231,Colégio Casinha Feliz,Integração,Atingiu requisito mínimo,1
7387,Colégio Castro Alves - PI,Integração,Atingiu requisito mínimo + isaac Score,2
1817,Colégio Castro Barreto,Integração,Atingiu requisito mínimo + isaac Score,4
105664,Colégio Catamarã,Integração,Atingiu requisito mínimo,1
222,Colégio Coeducar,Integração,Não atingiu requisito mínimo,0
8210,Colégio Cognos,Integração,Não atingiu requisito mínimo,0
1283,Colégio Conectivo,Integração,Atingiu requisito mínimo,2
27013,Colégio Conquista Itacoatiara,Integração,Não atingiu requisito mínimo,0
17971,Colégio Cristo Rei,Integração,Atingiu requisito mínimo + isaac Score,2
170,Colégio Cristo Rei - MA,Integração,Atingiu requisito mínimo,2
106182,Colégio Cristão Nova Vida,Integração,Não atingiu requisito mínimo,0
3352,Colégio Cristão Plenitude,Integração,Não atingiu requisito mínimo,0
107006,Colégio Cristão Projeto Vida,Integração,Atingiu requisito mínimo,2
25440,Colégio Danielle Mattos,Integração,Atingiu requisito mínimo + isaac Score,3
110207,Colégio Darwin Dionísio Torres,Integração,Atingiu requisito mínimo + isaac Score,3
109868,Colégio Dask,Integração,Atingiu requisito mínimo + isaac Score,4
27280,Colégio Demetter,Integração,Atingiu requisito mínimo + isaac Score,3
104804,Colégio Dinâmico,Integração,Não atingiu requisito mínimo,0
105665,Colégio Diocesano Santa Luzia,Integração,Atingiu requisito mínimo,1
919,Colégio Diogo Marcos,Integração,Atingiu requisito mínimo,1
26234,Colégio Diáspora (cópia),Integração,Não atingiu requisito mínimo,0
105591,Colégio Dom Bosco,Integração,Não atingiu requisito mínimo,0
145,Colégio Dom Bosco - AL,Integração,Atingiu requisito mínimo,1
111467,Colégio Dom Bosco de Itapetininga,Integração,Atingiu requisito mínimo + isaac Score,4
111228,Colégio Dom Felipe,Integração,Atingiu requisito mínimo + isaac Score,3
111391,Colégio Dom Felipe  -Unidade 2,Integração,Atingiu requisito mínimo + isaac Score,3
111445,Colégio Dom Felipe - Unidade 1,Integração,Atingiu requisito mínimo + isaac Score,3
111712,Colégio Dom Pedro I / O Castelinho,Integração,Atingiu requisito mínimo + isaac Score,2
104954,Colégio Domínio,Integração,Não atingiu requisito mínimo,0
9268,Colégio Educallis - Anil,Integração,Atingiu requisito mínimo + isaac Score,3
329,Colégio Educallis - Calhau,Integração,Atingiu requisito mínimo + isaac Score,3
26377,Colégio Educativo,Integração,Atingiu requisito mínimo + isaac Score,2
105622,Colégio Elo,Integração,Não atingiu requisito mínimo,0
27981,Colégio Emílio de Rousseau negócio,Integração,Atingiu requisito mínimo,1
105315,Colégio Engels,Integração,Atingiu requisito mínimo + isaac Score,3
23532,Colégio Equipe Ananindeua,Integração,Atingiu requisito mínimo,3
109968,Colégio Equipe Marco,Integração,Atingiu requisito mínimo + isaac Score,4
23923,Colégio Equipe Paragominas,Integração,Atingiu requisito mínimo,3
105508,Colégio Espaço Certo,Integração,Atingiu requisito mínimo,1
24401,Colégio Espaço Educativo,Integração,Não atingiu requisito mínimo,0
4095,Colégio Ethos - PB,Integração,Atingiu requisito mínimo,0
110282,Colégio Ethos- Núcleo Infantil,Integração,Atingiu requisito mínimo + isaac Score,3
3410,Colégio Euclides,Integração,Atingiu requisito mínimo + isaac Score,4
110284,Colégio Euclides da Cunha - Cachambi,Integração,Atingiu requisito mínimo + isaac Score,4
110283,Colégio Euclides da Cunha - Vista Alegre,Integração,Atingiu requisito mínimo + isaac Score,4
9210,Colégio Evo Cristo,Integração,Atingiu requisito mínimo + isaac Score,2
10898,Colégio Evoluir,Integração,Atingiu requisito mínimo,1
9501,Colégio Evolução - João Pessoa - Unidade I,Integração,Não atingiu requisito mínimo,0
24642,Colégio Evolução - João Pessoa - Unidade II,Integração,Atingiu requisito mínimo + isaac Score,2
24644,Colégio Evolução - João Pessoa - Unidade IV,Integração,Atingiu requisito mínimo + isaac Score,2
112500,Colégio Exato,Integração,Não atingiu requisito mínimo,0
105344,Colégio Fernando Ferrari,Integração,Atingiu requisito mínimo + isaac Score,3
10724,Colégio Fernão Dias Pais,Integração,Atingiu requisito mínimo + isaac Score,2
112225,Colégio Fortitude,Integração,Não atingiu requisito mínimo,0
23542,Colégio Gabarito - Araxá,Integração,Atingiu requisito mínimo,3
24428,Colégio Gabarito - Nicomedes,Integração,Atingiu requisito mínimo,3
24429,Colégio Gabarito - Rondon,Integração,Atingiu requisito mínimo + isaac Score,4
24430,Colégio Gabarito - Uberaba,Integração,Atingiu requisito mínimo,3
2489,Colégio Gentil Bittencourt,Integração,Não atingiu requisito mínimo,0
25159,Colégio Geração - Unidade Conde,Integração,Atingiu requisito mínimo,1
105954,Colégio Grêmio Educativo,Integração,Atingiu requisito mínimo,1
19053,Colégio Guarani,Integração,Atingiu requisito mínimo + isaac Score,4
122,Colégio Guia,Integração,Atingiu requisito mínimo + isaac Score,3
111047,Colégio IEVEC,Integração,Não atingiu requisito mínimo,0
8300,Colégio IPI João Pessoa,Integração,Atingiu requisito mínimo + isaac Score,2
22577,Colégio Ideal Mais,Integração,Atingiu requisito mínimo + isaac Score,2
27642,Colégio Iep,Integração,Não atingiu requisito mínimo,0
107373,Colégio Impacto Centro de Ensino (MS),Integração,Atingiu requisito mínimo + isaac Score,3
105285,Colégio Inovar,Integração,Não atingiu requisito mínimo,0
105805,Colégio Instituto Brasília,Integração,Atingiu requisito mínimo + isaac Score,2
199,Colégio Integrado Cristão,Integração,Não atingiu requisito mínimo,0
106111,Colégio Integrado São Francisco,Integração,Atingiu requisito mínimo,3
7498,Colégio Intelectus Kids,Integração,Atingiu requisito mínimo,1
21900,Colégio Inteligente,Integração,Atingiu requisito mínimo,1
105910,Colégio Inês Soares,Integração,Atingiu requisito mínimo,1
167,Colégio Irmãs Paula,Integração,Atingiu requisito mínimo + isaac Score,2
271,Colégio Jardins - ALL,Integração,Não atingiu requisito mínimo,0
135,Colégio Jardins - SEDE,Integração,Atingiu requisito mínimo,3
3386,Colégio Jardins GO,Integração,Atingiu requisito mínimo,3
12304,Colégio Jardins Salvador,Integração,Não atingiu requisito mínimo,0
24540,Colégio Jardins Sul,Integração,Não atingiu requisito mínimo,0
105568,Colégio Jean Jacques Rousseau,Integração,Atingiu requisito mínimo,1
7378,Colégio José Fernandes da Fonseca,Integração,Não atingiu requisito mínimo,0
105801,Colégio João de Barro,Integração,Atingiu requisito mínimo + isaac Score,2
110228,Colégio João de Barro - BH,Integração,Atingiu requisito mínimo + isaac Score,3
23721,Colégio Laura Florêncio,Integração,Não atingiu requisito mínimo,0
28266,Colégio Luminova - RN (cópia),Integração,Não atingiu requisito mínimo,0
9097,Colégio Maanaim,Integração,Atingiu requisito mínimo + isaac Score,2
264,Colégio Madre Valdelícia (CMAV),Integração,Não atingiu requisito mínimo,0
10173,Colégio Magistral Pré-Escola Casinha de Brinquedos - São Cristóvão,Integração,Não atingiu requisito mínimo,0
105914,Colégio Manancial,Integração,Atingiu requisito mínimo,2
27779,Colégio Manuel da Silva - Carlito Pamplona,Integração,Não atingiu requisito mínimo,0
2088,Colégio Maria Stela,Integração,Não atingiu requisito mínimo,0
22696,Colégio Master de São Paulo,Integração,Atingiu requisito mínimo,3
109812,Colégio Mater Dei - Matriz,Integração,Atingiu requisito mínimo + isaac Score,3
214,Colégio Menino Deus,Integração,Atingiu requisito mínimo,1
232,Colégio Menino Jesus de Praga,Integração,Não atingiu requisito mínimo,0
8160,Colégio Meta - Unidade 2,Integração,Atingiu requisito mínimo,2
8161,Colégio Meta - Unidade 3,Integração,Atingiu requisito mínimo,1
25548,Colégio Meus Primeiros Passos,Integração,Não atingiu requisito mínimo,0
109443,Colégio Millennium de Confresa,Integração,Não atingiu requisito mínimo,0
110201,Colégio Miranda,Integração,Não atingiu requisito mínimo,0
10036,Colégio Mirim,Integração,Atingiu requisito mínimo + isaac Score,3
5073,Colégio Modelo,Integração,Atingiu requisito mínimo + isaac Score,4
110917,Colégio Modelo PF,Integração,Não atingiu requisito mínimo,0
107279,Colégio Modelo Pará,Integração,Atingiu requisito mínimo + isaac Score,2
26696,Colégio Monteiro Lobato - Nazaré,Integração,Não atingiu requisito mínimo,0
110151,Colégio Montessoriano,Integração,Atingiu requisito mínimo + isaac Score,4
106144,Colégio Multiverso - Damas,Integração,Atingiu requisito mínimo + isaac Score,3
12089,Colégio Multiverso - Montese,Integração,Atingiu requisito mínimo + isaac Score,3
106145,Colégio Multiverso - Panamericano,Integração,Atingiu requisito mínimo + isaac Score,3
106146,Colégio Multiverso - Passaré,Integração,Atingiu requisito mínimo + isaac Score,3
109507,Colégio Nazareno,Integração,Atingiu requisito mínimo + isaac Score,4
2110,Colégio Negreiros,Integração,Atingiu requisito mínimo + isaac Score,2
109608,Colégio Nobilis,Integração,Não atingiu requisito mínimo,0
27274,Colégio Nossa Senhora Aparecida (cópia),Integração,Atingiu requisito mínimo + isaac Score,2
373,Colégio Nossa Senhora Medianeira,Integração,Atingiu requisito mínimo + isaac Score,4
28781,Colégio Nossa Senhora da Penha,Integração,Não atingiu requisito mínimo,0
108065,Colégio Nossa Senhora das Dores - Itabira/MG - Rede NSD,Integração,Atingiu requisito mínimo,2
110673,Colégio Nós - Barra da Tijuca,Integração,Atingiu requisito mínimo + isaac Score,3
110672,Colégio Nós - Unid Recreio,Integração,Atingiu requisito mínimo,2
12232,Colégio O Bom Pastor - São Luís - Calhau,Integração,Atingiu requisito mínimo + isaac Score,2
12231,Colégio O Bom Pastor - São Luís - WMS + MD,Integração,Atingiu requisito mínimo,1
23735,Colégio O Saber,Integração,Não atingiu requisito mínimo,0
825,Colégio OSE,Integração,Atingiu requisito mínimo + isaac Score,3
106467,Colégio Objetivo - Juazeiro Bahia,Integração,Não atingiu requisito mínimo,0
109512,Colégio Objetivo Paço,Integração,Atingiu requisito mínimo + isaac Score,4
107678,Colégio Objetivo São Luís,Integração,Atingiu requisito mínimo + isaac Score,4
105429,Colégio Oliveira Mesquita,Integração,Atingiu requisito mínimo,1
249,Colégio Opção A,Integração,Atingiu requisito mínimo + isaac Score,3
10812,Colégio Parque Sevilha - São Paulo,Integração,Atingiu requisito mínimo + isaac Score,3
23761,Colégio Parthenon III,Integração,Atingiu requisito mínimo + isaac Score,3
25121,Colégio Paulista - Belém,Integração,Atingiu requisito mínimo + isaac Score,3
892,Colégio Pequeno Príncipe Avante,Integração,Atingiu requisito mínimo + isaac Score,3
7340,Colégio Perini,Integração,Atingiu requisito mínimo + isaac Score,3
109422,Colégio Perpétuo Elpídio Ferreira- CPEF,Integração,Atingiu requisito mínimo,1
108164,Colégio Piaget Grs,Integração,Atingiu requisito mínimo + isaac Score,2
151,Colégio Piamarta,Integração,Atingiu requisito mínimo,1
21263,Colégio Pinheiros,Integração,Atingiu requisito mínimo + isaac Score,2
28465,Colégio Planeta,Integração,Atingiu requisito mínimo + isaac Score,4
109119,Colégio Plano A,Integração,Não atingiu requisito mínimo,0
1301,Colégio Pleno,Integração,Atingiu requisito mínimo + isaac Score,2
108631,Colégio Porto - Natal,Integração,Atingiu requisito mínimo + isaac Score,3
111291,Colégio Premier,Integração,Atingiu requisito mínimo + isaac Score,4
10837,Colégio Preve - Agudos,Integração,Atingiu requisito mínimo,2
12250,Colégio Preve - Bauru Centro,Integração,Atingiu requisito mínimo + isaac Score,3
12247,Colégio Preve - Jau,Integração,Atingiu requisito mínimo + isaac Score,3
12248,Colégio Preve - Lins,Integração,Atingiu requisito mínimo + isaac Score,3
12251,Colégio Preve - Objetivo Bauru Estoril,Integração,Atingiu requisito mínimo,2
12249,Colégio Preve - Paranaíba,Integração,Atingiu requisito mínimo,1
12252,Colégio Preve - Pederneiras,Integração,Atingiu requisito mínimo,2
19049,Colégio Preve - São José do Rio Preto,Integração,Atingiu requisito mínimo,2
108990,Colégio Primeira Classe,Integração,Atingiu requisito mínimo,1
25211,Colégio Prince,Integração,Atingiu requisito mínimo,2
109658,Colégio Pro Campus,Integração,Não atingiu requisito mínimo,0
109810,Colégio Pro Campus Criança e Baby,Integração,Não atingiu requisito mínimo,0
108496,Colégio Pró Mundo,Integração,Atingiu requisito mínimo + isaac Score,4
109318,Colégio Raio de Sol,Integração,Atingiu requisito mínimo + isaac Score,2
322,Colégio Rodrigues Dias,Integração,Atingiu requisito mínimo + isaac Score,4
804,Colégio Rosalvo Sellit Educação Ltda,Integração,Atingiu requisito mínimo + isaac Score,2
108515,Colégio Rui Barbosa - MS,Integração,Atingiu requisito mínimo,1
109659,Colégio Santa Amélia - Unidade Gruta,Integração,Atingiu requisito mínimo + isaac Score,2
109555,Colégio Santa Amélia - Unidade Tabuleiro,Integração,Atingiu requisito mínimo + isaac Score,2
5344,Colégio Santa Clara RJ,Integração,Atingiu requisito mínimo,2
107580,Colégio Santa Fé,Integração,Atingiu requisito mínimo + isaac Score,3
5323,Colégio Santa Joana,Integração,Atingiu requisito mínimo,2
107198,Colégio Santa Luzia,Integração,Atingiu requisito mínimo,1
107479,Colégio Santa Luzia - Unid 2,Integração,Atingiu requisito mínimo,1
28301,Colégio Santa Madre,Integração,Atingiu requisito mínimo + isaac Score,3
106576,Colégio Santa Madre Teresa de Calcutá,Integração,Atingiu requisito mínimo + isaac Score,3
8190,Colégio Santa Rosa - PA,Integração,Não atingiu requisito mínimo,0
109115,Colégio Santa Terezinha - Recife,Integração,Atingiu requisito mínimo + isaac Score,3
16055,Colégio Santa Terezinha - SG,Integração,Não atingiu requisito mínimo,0
23166,Colégio Santo Antonio Maria Zaccaria,Integração,Atingiu requisito mínimo,2
6458,Colégio Santo Expedito,Integração,Atingiu requisito mínimo + isaac Score,2
105732,Colégio Santíssimo Sacramento,Integração,Atingiu requisito mínimo,3
105621,Colégio Sete de Setembro,Integração,Atingiu requisito mínimo + isaac Score,4
109228,Colégio Siglan,Integração,Não atingiu requisito mínimo,0
105078,Colégio Soletrando,Integração,Atingiu requisito mínimo + isaac Score,2
7411,Colégio Souza,Integração,Atingiu requisito mínimo + isaac Score,3
109914,Colégio Souza Pazzini,Integração,Não atingiu requisito mínimo,0
28044,Colégio Status,Integração,Não atingiu requisito mínimo,0
18921,Colégio Superação,Integração,Atingiu requisito mínimo + isaac Score,2
23982,Colégio São Félix,Integração,Atingiu requisito mínimo + isaac Score,2
106764,Colégio São Gonçalo Aripuana,Integração,Não atingiu requisito mínimo,0
106763,Colégio São Gonçalo Brasnorte,Integração,Não atingiu requisito mínimo,0
106762,Colégio São Gonçalo de Colniza,Integração,Não atingiu requisito mínimo,0
106761,Colégio São Gonçalo de Juina,Integração,Não atingiu requisito mínimo,0
108445,Colégio São Jorge - Maceió,Integração,Não atingiu requisito mínimo,0
105817,Colégio São José,Integração,Atingiu requisito mínimo + isaac Score,2
238,Colégio São José (Abreu e Lima),Integração,Atingiu requisito mínimo + isaac Score,2
108066,Colégio São José - Formosa/GO - Rede NSD,Integração,Atingiu requisito mínimo + isaac Score,3
108263,Colégio São Judas Tadeu - Anexo,Integração,Não atingiu requisito mínimo,0
108264,Colégio São Judas Tadeu - Dirceu,Integração,Não atingiu requisito mínimo,0
108266,Colégio São Judas Tadeu - Norte,Integração,Não atingiu requisito mínimo,0
107754,Colégio São Judas Tadeu - PI,Integração,Não atingiu requisito mínimo,0
108265,Colégio São Judas Tadeu - Picos,Integração,Não atingiu requisito mínimo,0
106945,Colégio São Judas Tadeu-,Integração,Não atingiu requisito mínimo,0
212,Colégio São Lucas (Arapiraca - AL),Integração,Não atingiu requisito mínimo,0
25786,Colégio São Matheus,Integração,Atingiu requisito mínimo,1
105314,Colégio Séculus,Integração,Não atingiu requisito mínimo,0
9487,Colégio Sócrates,Integração,Atingiu requisito mínimo,3
2530,Colégio Tiradentes - Duque de Caxias,Integração,Atingiu requisito mínimo,2
6375,Colégio Tiradentes - Pedro 1 ,Integração,Atingiu requisito mínimo,2
9479,Colégio UNIC,Integração,Não atingiu requisito mínimo,0
74,Colégio Universo,Integração,Atingiu requisito mínimo + isaac Score,3
26283,Colégio Universo - Belém,Integração,Atingiu requisito mínimo + isaac Score,3
20928,Colégio VIP QI KIDS e Mangabeira (Sul),Integração,Atingiu requisito mínimo + isaac Score,2
106723,Colégio Van Gogh,Integração,Não atingiu requisito mínimo,0
173,Colégio Vasconcelos Vieira,Integração,Atingiu requisito mínimo + isaac Score,3
109222,Colégio Vita Et Pax,Integração,Atingiu requisito mínimo + isaac Score,3
110,Colégio e Curso Albert Einstein - PB,Integração,Não atingiu requisito mínimo,0
27350,Colégio e Curso Bandeira,Integração,Atingiu requisito mínimo,1
29,Colégio e Curso Desafio,Integração,Atingiu requisito mínimo + isaac Score,3
110082,Colégio e Faculdade Papa Mike,Integração,Atingiu requisito mínimo + isaac Score,3
8307,Colégio Ágape PB,Integração,Atingiu requisito mínimo + isaac Score,3
25868,Colégio Ágora - Cristalina,Integração,Atingiu requisito mínimo,1
2216,Colégio Águia - PE,Integração,Atingiu requisito mínimo + isaac Score,3
2556,Colégio Êxito - Belo Jardim,Integração,Atingiu requisito mínimo + isaac Score,3
11218,Colégio Êxito - Natal,Integração,Não atingiu requisito mínimo,0
21230,Colégio Ômega - Belém do Pará,Integração,Atingiu requisito mínimo + isaac Score,2
111698,Colégio Ômega - Santos,Integração,Atingiu requisito mínimo,2
106582,Colégios Conexão,Integração,Atingiu requisito mínimo,2
20,Conexão Saber,Integração,Atingiu requisito mínimo + isaac Score,3
107752,Conexão Saber - Messejana,Integração,Atingiu requisito mínimo + isaac Score,3
184,Conexão Saber Aldeota,Integração,Atingiu requisito mínimo,2
15144,Cooperativa Educacional de Teófilo Otoni - COOPED,Integração,Não atingiu requisito mínimo,0
104741,Cooperativa Educacional de Xingó - Unidade Convivendo,Integração,Não atingiu requisito mínimo,0
107263,Cotet,Integração,Atingiu requisito mínimo + isaac Score,3
109869,Creche Escola Palácios,Integração,Atingiu requisito mínimo + isaac Score,3
12053,Criarte Bauru,Integração,Atingiu requisito mínimo + isaac Score,3
111254,D'Lins,Integração,Não atingiu requisito mínimo,0
112859,DINAMICO INSTITUTO EDUCACIONAL,Integração,Não atingiu requisito mínimo,0
4928,Dinamo,Integração,Atingiu requisito mínimo + isaac Score,2
107481,Diocesano Dom Bosco Matriz,Integração,Atingiu requisito mínimo + isaac Score,2
106904,Dom Bosco Maceió,Integração,Atingiu requisito mínimo + isaac Score,3
27240,E E F M ALVORADA,Integração,Não atingiu requisito mínimo,0
27624,EDUCANDARIO JECSA,Integração,Atingiu requisito mínimo + isaac Score,2
29194,EDUCANDARIO PADRE FELIX,Integração,Não atingiu requisito mínimo,0
26965,EDUCANDARIO RECANTO INFANTIL (cópia),Integração,Não atingiu requisito mínimo,0
112756,ELITE EXITUS,Integração,Atingiu requisito mínimo + isaac Score,2
2762,ESA - Unidade I - Iguape,Integração,Atingiu requisito mínimo + isaac Score,2
112783,ESC PART PIRIM PLIN PLIN E E I,Integração,Não atingiu requisito mínimo,0
108553,ESC PINGO DE GENTE,Integração,Não atingiu requisito mínimo,0
104732,ESCOLA LUZ DO SABER CE,Integração,Não atingiu requisito mínimo,0
107194,ESCOLA PAROQUIAL SANTA HELENA,Integração,Não atingiu requisito mínimo,0
7412,ESCOLA UNIVERSO EDUCACIONAL,Integração,Não atingiu requisito mínimo,0
112396,ESCOLA VILA NATUREZA		,Integração,Atingiu requisito mínimo + isaac Score,2
108860,EST - Escola Santa Terezinha - Recife/PE,Integração,Atingiu requisito mínimo + isaac Score,3
26787,EcoPark,Integração,Atingiu requisito mínimo,1
104742,Educacional de Xingó - Unidade Boa Ideia,Integração,Atingiu requisito mínimo,1
24443,Educandário Arte de Aprender - Unidade I,Integração,Atingiu requisito mínimo + isaac Score,2
106208,Educandário Caminho Didático,Integração,Atingiu requisito mínimo + isaac Score,3
2507,Educandário Construindo o Saber,Integração,Não atingiu requisito mínimo,0
111627,Educandário Papyllon,Integração,Não atingiu requisito mínimo,0
21608,Educandário Santa Isabel,Integração,Não atingiu requisito mínimo,0
26359,Educandário São Judas Tadeu - Camaragibe,Integração,Atingiu requisito mínimo + isaac Score,3
110388,Educar - Grajaú,Integração,Atingiu requisito mínimo + isaac Score,3
107011,Educar - MA,Integração,Não atingiu requisito mínimo,0
107497,Educare de São Roque - SP,Integração,Atingiu requisito mínimo + isaac Score,3
216,Educativa (EEB),Integração,Atingiu requisito mínimo + isaac Score,3
34,Educativo Kids,Integração,Atingiu requisito mínimo + isaac Score,2
24051,Eduki,Integração,Atingiu requisito mínimo,2
17812,Eduq,Integração,Atingiu requisito mínimo + isaac Score,4
22910,Eficácia Colégio e Curso,Integração,Atingiu requisito mínimo + isaac Score,4
110521,Elite Iguaçuano,Integração,Não atingiu requisito mínimo,0
110520,Elite SJP Centro,Integração,Não atingiu requisito mínimo,0
110523,Elite Santo André,Integração,Não atingiu requisito mínimo,0
110518,Elite Tijuca,Integração,Não atingiu requisito mínimo,0
110519,Elite Vila Valqueire,Integração,Não atingiu requisito mínimo,0
27727,Elo Educacional - Unidade l,Integração,Atingiu requisito mínimo + isaac Score,3
27719,Elo Educacional - Unidade ll,Integração,Atingiu requisito mínimo,2
110883,Elzimar Oliveira Fernandes - ME,Integração,Atingiu requisito mínimo,1
105850,Eniac,Integração,Atingiu requisito mínimo + isaac Score,3
24043,Esc Sta Teresinha do Menino Jesus  Guarapuava PR,Integração,Atingiu requisito mínimo + isaac Score,3
8193,Escola Acolher - Anil,Integração,Não atingiu requisito mínimo,0
1,Escola Acolher - Cohafuma,Integração,Não atingiu requisito mínimo,0
19046,Escola Acolher - Cohatrac,Integração,Não atingiu requisito mínimo,0
2,Escola Acolher - Turu,Integração,Não atingiu requisito mínimo,0
111161,Escola Acquarella Mater,Integração,Atingiu requisito mínimo,3
25214,Escola Ajudando a Crescer,Integração,Atingiu requisito mínimo + isaac Score,3
107735,Escola Alves Barbosa,Integração,Atingiu requisito mínimo,1
110606,Escola Amarelinha Colégio Yellow,Integração,Atingiu requisito mínimo + isaac Score,2
3430,Escola Anita Garibaldi,Integração,Atingiu requisito mínimo,1
111431,Escola Aquarela,Integração,Atingiu requisito mínimo + isaac Score,2
12267,Escola Batista de Bacabal,Integração,Não atingiu requisito mínimo,0
108613,Escola Concórdia - Santo Ângelo,Integração,Não atingiu requisito mínimo,0
105485,Escola Cores e Artes,Integração,Atingiu requisito mínimo,1
15859,Escola Crescer,Integração,Atingiu requisito mínimo,1
